,Dizi Linki,Dizi Adı,Tür,Uyarlama,Senarist,Yönetmen,Başrol,Besteci,Sezon sayısı,Bölüm sayısı,Yapımcı,Mekân,Görüntü yönetmeni,Gösterim süresi,Yapım şirketi,Kanal,Platform,Ses formatı,Yayın tarihi,Youtube,Facebook,Twitter,Instagram,Durumu
756,https://tr.wikipedia.org//wiki/Ulan_%C4%B0stanbul,Ulan İstanbul,"Aksiyon,Komedi,Aşk",?,Uğraş Güneş,Murat Onbul,"Uğur Polat,Şebnem Bozoklu,Erkan Kolçak Köstendil,Kaan Yıldırım,Sevtap Özaltun,Salih Bademci",?,1,"39 (,bölümleri listesi,)",Elif Ayşe Durmaz,İstanbul,?,115 dakika,D Productions,Kanal D,?,Stereo,23 Haziran 2014 - 23 Mart 2015,1,1,1,0,Sona erdi
757,?,Urfalıyam Ezelden,"Aile,Dram,Komedi",?,"Sinan Tuzcu,Ozan Emre Yurdakul",Faruk Teber,"Bülent Inal,Settar Tanrıöğen,Dolunay Soysert,Meral Çetinkaya,Menderes Samancılar",?,1,11,?,?,?,?,?,Kanal D,?,?,12 Ekim 2014,0,0,0,0,Sona erdi
758,?,Üç Arkadaş,"Dram,Romantik",?,Gani Müjde,Tarkan Karlıdağ,"Hakan Yılmaz,Leyla Feray,Burak Hakkı,Anıl İlter,Bülent Seyran",?,?,?,Ali Gündoğdu,?,?,?,Süreç Film,?,?,?,2014,0,0,0,0,?
759,?,Yasak,Dram,?,"Volkan Sümbül,Emre Özdür,Ali Demirel",Kudret Sabancı,"Deniz Çakır,Fikret Kuşkan,Burak Yamantürk,Gürbey İleri,Ezgi Eyüboğlu",?,1,9,Erol Avcı,?,?,?,?,?,?,?,11 Nisan 2014,0,0,0,0,Sona erdi
760,https://tr.wikipedia.org//wiki/Yedi_G%C3%BCzel_Adam,Yedi Güzel Adam,"Tarihî,Gençlik,Aşk,Dram",?,"Nevin Şahin,Ahmet Tezcan,Şilan Avcı,[1]",Adnan Güler,"Uraz Kaygılaroğlu,Baran Akbulut,Yıldız Çağrı Atiksoy,Kemal Uçar,Orhan Kanalp,Mertcan Sevimli,Yiğit Çakır,Çağdaş Tekin,Kenan Bal,Bora Cengiz,Fatih Murat Teke,Şahika Koldemir,Pınar Gök",Engin Bayrak,2,39,"İlksen Fırat,Ömer Can",Kahramanmaraş,?,100 dakika,Pusula Film,TRT 1,?,Stereo,19 Nisan 2014 - 20 Nisan 2015,0,0,0,0,Sona erdi
761,?,Yedikule Hayat Yokuşu,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
762,https://tr.wikipedia.org//wiki/Ye%C5%9Fil_Deniz,Yeşil Deniz,"Komedi,Dram",?,"Ali Kara,İdris Meydi,Serkan Birlik",Yahya Samancı,"Burak Serdar Şanal,Mert Turak,Burak Alkaş,Ali Barkın,Melis Babadağ,Öykü Çelik",Tuna Hizmetli,2,"75 (,bölümleri listesi,)",Ayfer Özgürel,"Birgi,,,Ödemiş,,,İzmir",?,120 dakika,TFT Yapım,TRT 1,?,Stereo,24 Ekim 2014 - 30 Mayıs 2016,0,1,1,1,Yayından kaldırıldı
763,https://tr.wikipedia.org//wiki/Yetim_G%C3%B6n%C3%BCller,Yetim Gönüller,"Dram,Aşk",?,Özlem Gürsoy,Yıldız Aşanboğa,"Yağmur Ün,Gürkan Günal",Günay Uysal,1,16,Sevim Gündoğdu Çalgan,İstanbul,İbrahim Beykoç,100 dakika,Ser Film,Samanyolu TV,?,Stereo,"8 Ekim 2014,(,2014-10-08,),-,21 Ocak 2015,(,2015-01-21,)",0,0,0,0,Sona erdi
764,https://tr.wikipedia.org//wiki/Y%C4%B1lanlar%C4%B1n_%C3%96c%C3%BC_(dizi),Yılanların Öcü,Dram,?,"Makbule Kosif,Eda Tezcan",Cemal Şan,"Cemal Toktaş,Hande Soral,Ahmet Varlı,Gözde Çığacı,Nail Kırmızıgül,Mehmet Atay,Gonca Yakut,Rüçhan Çalışkur,Şebnem Dilligil,Servet Pandur,Hande Kaptan,Nalan Örgüt,Süleyman Karaahmet,Burak Can,Sibel Şişman,Ceyda Kasabalı","Kalan Müzik,Hasan Saltık",2,"49 (,bölümleri listesi,)",Ata Türkoğlu,"Kapadokya,,,Nevşehir,İstanbul",?,110 dakika,Koliba Film,Show TV,?,Stereo,27 Ağustos 2014 - 2 Aralık 2015,0,0,0,0,Sona erdi
765,https://tr.wikipedia.org//wiki/Zeytin_Tepesi,Zeytin Tepesi,"Dram,Gerilim,Aşk",Tuscan Passion,"Gülnaz Yöş Saraçoğlu,Güneş Saraçoğlu",Barış Yöş,"Aslıhan Gürbüz,Tayanç Ayaydın",?,1,7,?,"Ayvalık,,,Cunda,,,Balıkesir",?,100 dakika,MF Yapım,Kanal D,?,Stereo,5 Şubat 2014 - 2 Nisan 2014,0,0,0,0,Sona erdi
766,https://tr.wikipedia.org//wiki/20_Dakika,20 Dakika,"Dram,Aksiyon",?,"Kerem Deren,(1-25),Pınar Bulut,(1-25)","Serdar Işık,(1-5),Ali Bilgin,(6-25)","Tuba Büyüküstün,İlker Aksum,Fırat Çelik,Bülent Emin Yarar,Müjde Uzman,İpek Bilgin,Ayten Uncuoğlu,Cihat Tamer,Metin Çekmez",Toygar Işıklı,1,"25 (,bölümleri listesi,)",Kerem Çatay,İstanbul,?,90 dakika,Ay Yapım,Star TV,?,Stereo,1 Ocak 2013 - 27 Haziran 2013,0,0,0,0,Sona erdi
767,https://tr.wikipedia.org//wiki/Arkada%C5%9F%C4%B1m_Ho%C5%9Fgeldin,Arkadaşım Hoşgeldin,Komedi,?,Fırat Doğu Parlak,Ebru Yalçın,"Tolga Çevik,Ezgi Mola,Özer Atik,(piyanist),Sarp Bozkurt,Fırat Doğu Parlak,(yönetmen)",Özer Atik,2,"39 (,bölümleri listesi,)",Necati Akpınar,"BKM,(BKM)",?,90 dakika,BKM,Kanal D,?,Stereo,31 Aralık 2013 - 31 Ocak 2015,0,0,0,0,Sona erdi
768,https://tr.wikipedia.org//wiki/A.%C5%9E.K.,A.Ş.K.,"Aşk,Dram",?,"Nuran Evren Şit,Serdar Soydan",Ömür Atay,"Nebahat Çehre,Hazal Kaya,Hakan Kurtaş,Kaan Urgancıoğlu,Aslı Tandoğan,Erkan Can",?,1,13,Faruk Turgut,İstanbul,?,100 dakika,Gold Film,Kanal D,?,Stereo,25 Eylül 2013 - 30 Aralık 2013,0,0,0,0,Sona erdi
769,https://tr.wikipedia.org//wiki/A%C5%9Fk%C4%B1n_Bedeli,Aşkın Bedeli,"Aile,Aşk,Dram",?,"Ali Alpgezmen,Aysun Erdoğan,Murat Can Türe","Canan Evcimen,Atilla Cengiz","Zeynep Aydemir,Arda Öziri,Deniz Bolışık,Ali Mert Yavuzcan","Uğur Akyürek,Ersin Bişgen",3,"418 (,bölümleri listesi,)",Nilgün Sağyaşar,?,"Baybars Tekin,Sarp Kaya",55-60 dakika,Düş Gezginleri Film,Star TV,?,Stereo,9 Eylül 2013 - 16 Ekim 2015,0,1,1,0,Sona erdi
770,?,Adını Kalbime Yazdım,Dram,?,Şebnem Aksoy Açıkalın,Metin Balekoğlu,"İpek Karapınar,Serhan Yavaş,Meltem Miraloğlu,Tolga Güleç,Emel Göksu",?,1,16,Nilgün Sağyaşar,?,?,?,Focus Film,Show TV,?,?,2013,0,0,0,0,Sona erdi
771,https://tr.wikipedia.org//wiki/Ald%C4%B1rma_G%C3%B6n%C3%BCl_(dizi),Aldırma Gönül,Komedi,?,"Meriç Demiray,Barış Erdoğan,Cenk Boğatur,Cem Görgeç",Hakan Algül,"Şahin Irmak,Tülin Özen,Nadir Sarıbacak,Çağlar Çorumlu",?,1,9,Necati Akpınar,İstanbul,?,?,BKM,atv,?,Stereo,4 Temmuz 2013 - 29 Ağustos 2013,0,0,0,0,Yayından kaldırıldı
772,?,Ali Ayşe'yi Seviyor,"Komedi,Aile",?,"Şahin Altuğ,Meskun Mahal,Hakan Yılmaz",Bora Onur,"Hakan Yılmaz,Salih Kalyon,Nur Erkul,Şennur Nogaylar,Gökçe Özyol",?,1,19,Mehmet Yiğit Alp,?,?,90 dakika,?,FOX,?,?,2013,0,0,0,0,Sona erdi
773,?,Altındağlı,"Aksiyon,Komedi,Polisiye",?,"Ahmet Saatçioğlu,Bahar Feyzan,David Chase",Burak Kuka,"Şafak Sezer,Hande Ataizi,Başak Sayan,Aydemir Akbaş,Berk Atan",?,1,2,"Akın Topuz,Ali Gündoğdu",?,?,?,Süreç Film,?,?,?,2 Aralık 2013,0,0,0,0,Sona erdi
774,https://tr.wikipedia.org//wiki/Aram%C4%B1zda_Kals%C4%B1n,Aramızda Kalsın,"Aile,Dram,Komedi",?,"Selin Tunç,Melis Başar","Hatice Memiş,(1-15),Güzide Balcı,(16-52)","Uğur Yücel,Binnur Kaya,Gökçe Bahadır,Caner Cindoruk,Cengiz Bozkurt,Ayça Damgacı,Uğur Serhan,Bilge Şen,Hikmet Körmükçü,Gamze Karaduman,Ferit Aktuğ,Ecem Çalık,Mert Kurdal,Mutlu Güney,Tülay Bursa,Melis Mutluç,Aybars Kartal Özson,Özge Özpirinçci,Mesut Özkeçeci",Aytuğ Yargıç,2,"52 (,bölümleri listesi,)",Erol Avcı,"İstanbul,,,Üsküdar,,,Çengelköy",?,?,TMC Film,Star TV,?,Stereo,19 Eylül 2013 - 22 Ocak 2015,0,0,0,0,Sona erdi
775,https://tr.wikipedia.org//wiki/A%C5%9Fk_Ekmek_Hayaller,Aşk Ekmek Hayaller,Dram,?,?,Abdullah Oğuz,"Müjde Ar,Burak Hakkı,Berna Laçin,Sinan Tuzcu,İrem Altuğ,Nihal Menzil,Ali İpin,Ayça Eren,Nebil Sayın,Alara Uncu,Deniz Baysal,Alican Özakoğlu,Furkan Andıç,Dilek Demir,Barış Hacıhan,Efe Karaman,Elif Merve Çolak,Begüm Çetinkaya,Sudenaz Akkoyun,Leyla Köse,Pelin Buse Gökçek,Kaan Ürkmez,Aydan Çakır",Cenk Şanlıoğlu,1,10,Abdullah Oğuz,İstanbul,?,?,ANS Productions,Show TV,?,Stereo,8 Aralık 2013 - 27 Şubat 2014,0,0,0,0,Sona erdi
776,?,Aşk Emek İster,"Dram,Romantik",?,Birol Güven,Hamdi Alkan,"Derya Beşerler,Ece Baysal,Ercan Akışık,Müge Boz,Osman Büyükercan",?,1,11,Birol Güven,?,?,?,?,Show TV,?,?,14 Nisan 2013,0,0,0,0,Sona erdi
777,https://tr.wikipedia.org//wiki/Babam_S%C4%B1n%C4%B1fta_Kald%C4%B1,Babam Sınıfta Kaldı,"Komedi,Gençlik",?,Gani Müjde,Kartal Çidamlı,"Cem Davran,Melis Tüzüngüç,Mesut Yar,Defne Samyeli",?,1,22,"Gani Müjde,Selim Aydoğdu",İstanbul,?,?,Tükenmezkalem Film,FOX,?,Stereo,"7 Temmuz 2013,(,2013-07-07,),-,23 Aralık 2013,(,2013-12-23,)",0,0,0,0,"Yayından kaldırıldı,[1]"
778,https://tr.wikipedia.org//wiki/Bebek_%C4%B0%C5%9Fi,Bebek İşi,Komedi,?,Murat Gürvardar,Tolga Karaçelik,"Nurgül Yeşilçay,Timur Acar",Barış Aryay,1,34,Hayri Aslan,?,"Tolga Karaçelik,Kemal Yılmaz",?,Limon Film,Show TV,?,Stereo,15 Temmuz 2013 - 4 Kasım 2013,0,0,0,0,Sona erdi
779,https://tr.wikipedia.org//wiki/Ben_de_%C3%96zledim_(dizi),Ben de Özledim,Komedi,?,Burak Aksak,"Onur Ünlü,Erkan Tunç","Ali Atay,Serkan Keskin,Osman Sonant",?,1,"13 (,bölümleri listesi,)","Orkun Ünlü,Funda Alp",İstanbul,?,70 dakika,Eflatun Film,Star TV,?,Stereo,"25 Ekim 2013,(,2013-10-25,),-,29 Ocak 2014,(,2014-01-29,)",1,1,1,1,Sona erdi
780,https://tr.wikipedia.org//wiki/Beni_B%C3%B6yle_Sev,Beni Böyle Sev,"Aşk,Gençlik,Komedi",?,"Hakan Haksun,Müjdan Kayserli","Cem Tabak,Levent Türkan","Alper Saldıran,Zeynep Çamcı,Burcu Altın,Bala Atabek,Umut Kurt,Eda Ece,Ozan Osmanpaşaoğlu,Mert Turak,Burcu Biricik,Yusuf Akgün,Selen Uçer,Fatih Koyunoğlu,Meral Asiltürk,Serkan Çayoğlu,Altan Gördüm,Lale Mansur,Güven Kıraç,Zafer Algöz",?,3,"89 (,bölümleri listesi,)","Çağrı Bingüller,Başak Bingüller","İstanbul,,,Tuzla,Suadiye,Pendik,Sarıyer",?,110 dakika,BSK Yapım,TRT 1,?,Stereo,11 Şubat 2013 - 27 Şubat 2015,0,0,1,0,Sona erdi
781,https://tr.wikipedia.org//wiki/Ben_Onu_%C3%87ok_Sevdim,Ben Onu Çok Sevdim,"Dram,Tarihî",?,?,"Mehmet Bahadır Er,Eylem Koza","Mehmet Aslantuğ,İdil Fırat,Birce Akalay,Şemsi İnkaya,Rıza Akın,Erdinç Gülener,Mehmetcan Mincinozlu,Savaş Zafer,Ege Aydan,Kerem Alışık,Devrim Yakut",?,1,15,Raci Şaşmaz,"İstanbul,,,Türkiye",?,90 dakika,Pana Film,atv,?,Stereo,"10 Eylül 2013,(,2013-09-10,),-,24 Ocak 2014,(,2014-01-24,)",1,0,0,0,Sona erdi
782,https://tr.wikipedia.org//wiki/Benim_Hala_Umudum_Var,Benim Hala Umudum var,"Aşk,Dram",?,Deniz Akçay,Nisan Akman,"Gizem Karaca,Berk Oktay,Şükrü Özyıldız",?,1,"33 (,bölümleri listesi,)",Faruk Turgut,İstanbul,?,90 dakika,Gold Film,"Star TV,FOX",?,Stereo,1 Temmuz 2013 - 25 Şubat 2014,0,0,0,0,Sona erdi.
783,https://tr.wikipedia.org//wiki/Bir_A%C5%9Fk_Hikayesi_(dizi),Bir Aşk Hikâyesi,"Aşk,Dram",?,"Makbule Kosif,Funda Çetin,Pınar Uysal,Zehra Güleray","Barış Yöş,(1-22),Murat Onbul,(23-36)","Seçkin Özdemir,Damla Sönmez",Firat Yukselir,1,36,"Faruk Bayhan,Fatih Aksoy",İstanbul,Ali Arslan,110 dakika,MF Yapım,FOX,?,Stereo,26 Mart 2013 - 14 Ocak 2014,0,0,0,0,Sona erdi
784,?,Bir Yastıkta,"Aile,Komedi",?,Cüneyt İnay,Ömer Uğur,"Özge Borak,Bülent Emrah Parlak,Erdal Tosun,Sinan Çalışkanoğlu,Suzan Aksoy",?,1,14,Levent Karahan,?,?,90 dakika,Hisseli Yapımlar,TRT 1,?,?,12 Nisan 2013,0,0,0,0,Yayından kaldırıldı
785,https://tr.wikipedia.org//wiki/Bizim_Okul,Bizim Okul,Komedi,?,Resul Ertaş,Yaşar Seriner,"Zeki Alasya,Cezmi Baskın,Levent Ülgen,Pınar Aydın,Tülin Oral,Cem Davran",?,1,7,Türker İnanoğlu,"Umuttepe Lisesi,,Kadıköy,/,İstanbul",?,85-90 dakika,Erler Film,atv,?,Stereo,2 Şubat 2013 - 23 Mart 2013,0,0,0,0,Sona erdi
786,?,Bugünün Saraylısı,"Dram,Tarihî",?,"Ziya Öztan,Altuğ Savaşal",Ziya Öztan,"Cem Kurtoğlu,Ahmet Sezerel,Ahmet Mekin,Halil Ergün,Sümer Tilmaç",?,2,36,Sacit Doğruyol,?,?,120 dakika,?,atv,?,?,9 Kasım 2013,0,0,0,0,Sona erdi
787,?,Cesur Hemşire,"Aile,Komedi",?,Haluk Özenç,Bora Onur,"Hakan Yılmaz,Şebnem Bozoklu,Yeliz Şar,Tuluğ Çizgen,Çağlar Yorumlu",?,1,9,?,?,?,90 dakika,?,atv,?,?,2013,0,0,0,0,Sona erdi
788,"https://tr.wikipedia.org//wiki/%C3%87al%C4%B1ku%C5%9Fu_(dizi,_2013)",Çalıkuşu,Dram,Çalıkuşu,Sevgi Yılmaz,"Çağan Irmak,Doğan Ümit Karaca","Fahriye Evcen,Burak Özçivit",?,1,"30 (,bölümleri listesi,)",Timur Savcı,İstanbul,?,100 dakika,Tims Productions,Kanal D,?,Stereo,24 Eylül 2013 - 17 Mayıs 2014,0,0,0,0,Sona erdi
789,"https://tr.wikipedia.org//wiki/%C3%87ocuklar_Duymas%C4%B1n_(dizi,_2013)",Çocuklar Duymasın,"Komedi,Aile",?,Birol Güven,Bora Tekay,"Tamer Karadağlı,Pınar Altuğ,Furkan Kızılay,Zeyno Günenç,Volkan Severcan,Bengisu Özenel","Burcu Güven,Aydın Sarman,Furkan Kızılay",1,"160 (,bölümleri listesi,)",Birol Güven,İstanbul,Altuğ Kasapbaşoğlu,120 dakika,?,"FOX,360 TV",?,Stereo,2 Eylül 2013 - 30 Temmuz 2014,0,0,0,0,Sona erdi
790,https://tr.wikipedia.org//wiki/Doksanlar,Doksanlar,"Komedi,Dram,Romantik",?,"Yıldız Tunç,Selin Tunç",Mesude Erarslan,"Renan Bilek,Gamze Gözalan,Arif Erkin Güzelbeyoğlu,Beste Bereket,Atılay Uluışık,Açelya Akkoyun,Erkan Köse,Esra Dermancıoğlu,Deniz Oral,Derya Şensoy",Erol Mutlu,1,43,Birol Güven,İstanbul,?,130 dakika,MinT Motion Pictures,atv,?,Stereo,26 Haziran 2013 - 27 Nisan 2014,0,0,0,0,Yayından kaldırıldı
791,https://tr.wikipedia.org//wiki/Emret_Komutan%C4%B1m_Yeniden,Emret Komutanım Yeniden,"Aksiyon,Komedi",?,Alper Erze,"Sarp Levendoğlu,Ümit Efekan","Serdar Özer,Didem Reze,Naci Taşdöğen,Bilal Çatalçekiç",?,1,30,"Mehmet Altıoklar,Emine Altıoklar",İstanbul,?,?,?,Kanaltürk,?,Stereo,25 Şubat 2013 - 8 Nisan 2013,0,0,0,0,Sona erdi
792,?,En Uzun Yüzyıl,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
793,https://tr.wikipedia.org//wiki/Eski_Hik%C3%A2ye,Eski Hikâye,Dram,?,Levent Cantek,Bahadır İnce,"Buğra Gülsoy,Funda Eryiğit,Murat Daltaban,Damla Debre,Sermet Yeşil,Ali Barkın,Osman Alkaş,Tayfun Eraslan,Ferda Işıl,Songül Sevdik,Sinan Demirer,Diren Polatoğulları,Mehmet Esen,Sedef Akalın",?,1,"17 (,bölümleri listesi,)",Fatih Enes Ömeroğlu,İstanbul,?,100 dakika,ARC Film,TRT 1,?,Stereo,2 Ekim 2013 - 12 Şubat 2014,0,0,0,0,Sona erdi
794,?,Evlilik Okulu,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
795,https://tr.wikipedia.org//wiki/Fatih_(dizi),Fatih,"Dram,Tarihî",?,"Pınar Uysal,Funda Çetin","Merve Girgin,Faruk Teber","Mehmet Âkif Alakurt,Gamze Özçelik,Seda Akman,Dağhan Külegeç,Hande Soral,Birkan Sokullu,Salih Bademci,Müjde Uzman,İbrahim Selim,Furkan Şentürk",?,1,5,Fatih Aksoy,İstanbul,?,?,Medyapım,Kanal D,?,Stereo,30 Eylül 2013 - 4 Kasım 2013,0,0,0,0,Yayından kaldırıldı
796,https://tr.wikipedia.org//wiki/Fatih_Harbiye_(dizi),Fatih Harbiye,"Dram,Romantik",?,Hayriye Ersöz,Sadullah Celen,"Kadir Doğulu,Neslihan Atagül,Yunus Emre Yıldırımer","Murat Uncuoğlu,Cem Yıldız",2,50,Ata Türkoğlu,İstanbul,?,120 dakika,Koliba Film,"FOX,Show TV",?,Stereo,31 Ağustos 2013 - 10 Aralık 2014,0,0,0,0,Sona erdi
797,https://tr.wikipedia.org//wiki/F%C4%B1r%C4%B1ldak_Ailesi,Fırıldak Ailesi,Komedi,?,Haluk Can Dizdaroğlu,Ömer Sinir,Sanal Karakterler,"Cem Tuncer,Nail Yurtsever",3,"21 (Televizyon),38 (İnternet) (,bölümleri listesi,)",Varol Yaşaroğlu,?,Ruşen Kızılarslan,10-15 dakika,Grafi2000,"Star TV,teve2,TV8",Youtube,?,"11 Şubat 2013,(,2013-02-11,),-,28 Aralık 2016,(,2016-12-28,)",1,1,0,0,Final
798,?,Firuze,"Dram,Romantik",?,Aydın Üredi,Cemal Şan,"Ceren Hindistan,Fırat Çelik,Ceyda Ateş,Haluk Piyes,Engin Şenkan",?,1,5,Murat Tokat,?,?,?,Boyut Film,Show TV,?,?,2013,0,0,0,0,Sona erdi
799,https://tr.wikipedia.org//wiki/Galip_Dervi%C5%9F,Galip Derviş,"Komedi,Dram,Polisiye",?,Andy Breckman,"Barış Pirhasan,Yusuf Pirhasan,Çağrı Bayrak","Engin Günaydın,Algı Eke,Ersin Korkut,Orhan Güner",Tolga Çebi,3,"56 (,bölümleri listesi,)","Ahmet Kayımtu,Mahmut Kayımtu",İstanbul,?,70 dakika,Barakuda Film,Kanal D,?,Stereo,21 Mart 2013 - 28 Aralık 2014,0,0,0,0,Sona erdi
800,https://tr.wikipedia.org//wiki/G%C3%B6n%C3%BCl_H%C4%B1rs%C4%B1z%C4%B1_(dizi),Gönül Hırsızı,"Komedi,Dram,Gerilim",?,"Hasan Kaçan,Baykut Badem,Filiz Ekinci,Ali Uğur Kaçan","Ayhan Özen,Yahya Samancı","Cem Kılıç,Tuğçe Kazaz",Erhan Güleryüz,1,19,"Mehmet Bozdağ,Müslim Yılmaz",İstanbul,"Cem Geneşke,Onur Can Elma,Vedat Dikmetaş",120 dakika,Tekden Film,TRT 1,?,Stereo,2 Aralık 2013 - 18 Nisan 2014,0,0,1,1,Sona erdi
801,?,Görüş Günü Kadınları,Dram,?,Özgür Evren Heptürk,Faruk Teber,"İlhan Şeşen,Şenay Gürler,Sinan Tuzcu,Semra Dinçer,Nesrin Cavadzade",?,1,10,Mehmet Yiğit Alp,?,?,90 dakika,NTC Medya,?,?,?,2013,0,0,0,0,Sona erdi
802,?,Gurbette Aşk Bir Yastıkta,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
803,https://tr.wikipedia.org//wiki/G%C3%BCne%C5%9Fi_Beklerken_(dizi),Güneşi Beklerken,"Gençlik,Dram",?,"Gökhan Horzum,(1-44),Deniz Dargı,Rüya İşçileri,(45-54)",Altan Dönmez,"Emre Kınay,Hande Doğandemir,Kerem Bürsin,Yağmur Tanrısevsin,İsmail Ege Şaşmaz,Ebru Aykaç",?,1,"54 (,bölümleri listesi,)",Ayşe E. Durmaz,"İstanbul,Gölyazı,,,Bursa",?,120 dakika,D Productions,Kanal D,?,Stereo,2 Temmuz 2013 - 27 Temmuz 2014,0,0,0,0,Sona erdi
804,https://tr.wikipedia.org//wiki/G%C3%BCld%C3%BCr_G%C3%BCld%C3%BCr,Güldür Güldür Show,Komedi,?,Murat Kepez,Meltem Bozoflu,"Ali Sunal,Alper Kul,Doğa Rutkay,Erdem Yener,Onur Atilla,Mahir İpek,Aylin Kontente,Meltem Yılmazkaya,Uğur Bilgin,Hasibe Eren,Açelya Topaloğlu,Aziz Aslan",?,12,355,Necati Akpınar,"Beşiktaş Kültür Merkezi,Bostancı Gösteri Merkezi",?,135 dakika,BKM,"FOX,Show TV",?,Stereo,27 Şubat 2013 - günümüz,0,0,0,0,Devam ediyor
805,https://tr.wikipedia.org//wiki/G%C3%BCzel_%C3%87irkin,Güzel Çirkin,"Polisiye,Aksiyon,Komedi",?,Rüya İşçileri,Kemal Uzun,"Naz Elmas,Ali Sunal,Cahit Gök,Mihriban Er,Ali İpin,Nazan Diper,Mehmet Çevik,Pamir Pekin,Gözde Türkpençe,Kamil Güler",?,1,"13 (,bölümleri listesi,)",İlker İnanoğlu,İstanbul,İlkay Işık,90 dakika,Erler Film,Kanal D,?,Stereo,1 Temmuz 2013 - 23 Eylül 2013,0,0,0,0,Sona erdi
806,?,Hayatın Kıyısında,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
807,https://tr.wikipedia.org//wiki/Her_%C5%9Eey_Yolunda_(dizi),Her Şey Yolunda,"Polisiye,Komedi",?,Caner Güler,Ömer Uğur,"İpek Tuzcuoğlu,Bülent Alkış,Aslıhan Güner,Burçin Abdullah,Bora Akkaş,Gökhan Alkan,Aykut Taşkın,Berk Atan,Arzu Oruç,Barış Çelikkol,Emre Büyükpınar,Ferzan Hekimoğlu,Melisa Toros,Cezmi Baskın,Murat Akkoyunlu,Tuğçe Kurşunluoğlu",?,1,"23 (,bölümleri listesi,)",Hayri Aslan,İstanbul,?,100 dakika,Limon Film,Show TV,?,Stereo,9 Nisan 2013 - 29 Eylül 2013,0,0,0,0,Sona erdi.
808,https://tr.wikipedia.org//wiki/H%C4%B1yanet_Sarmal%C4%B1,Hıyanet Sarmalı,"Dram,Aksiyon",?,"Ahmet Tezcan,Serkan Birlik",Taner Tunç,"Ali Başar,Emre Taşkıran,Cem Uçan",Tamer Çıray,1,35,Mustafa Kartal,Ankara,Recep Sivri,100 dakika,Ser Film,Samanyolu TV,?,Stereo,23 Ekim 2013 - 25 Haziran 2014,0,0,0,0,Sona erdi
809,https://tr.wikipedia.org//wiki/%C4%B0nad%C4%B1na_Ya%C5%9Famak_(dizi),İnadına Yaşamak,"Dram,Romantik",?,"Serdar Oğuz,Gökhan Zincir",Serdar Akar,"Sanem Çelik,Oktay Kaynarca,Murat Ünalmış",?,1,6,"Ali Gündoğdu,İnci Gündoğdu","İstanbul,Kapadokya,,,Nevşehir,Kıbrıs",Selahattin Sancaklı,110-115 dakika,Süreç Film,Kanal D,?,Stereo,"28 Kasım 2013,(,2013-11-28,),-,9 Ocak 2014,(,2014-01-09,)",0,0,0,0,Sona erdi
810,https://tr.wikipedia.org//wiki/%C4%B0ntikam_(dizi),İntikam,"Aksiyon,Dram",?,"Berkun Oya,(1-30),Nuran Evren Şit,(31-44)","Mesude Eraslan,(1-22),Çağrı Vila Lostuvalı,(23-44)","Beren Saat,Nejat İşler,Yiğit Özşener,Mert Fırat",?,2,"44 (,bölümleri listesi,)","In D House,Disney","İstanbul,Kanlıca",?,90 dakika,?,Kanal D,?,Stereo,3 Ocak 2013 - 20 Şubat 2014,0,0,0,0,Sona erdi
811,"https://tr.wikipedia.org//wiki/Ka%C3%A7ak_(dizi,_2013)",Kaçak,"Polisiye,Aksiyon",?,Zülküf Yücel,"Volkan Kocatürk,Serkan Birinci","Gürkan Uygun,Hasan Küçükçetin,İnanç Konukçu,Berk Hakman,Mustafa Avkıran,Begüm Birgören,Burak Deniz,Metin Coşkun,Yosi Mizrahi,Haluk Bilginer,Yağmur Tanrısevsin,ve,diğerleri",?,2,"52 (,bölümleri listesi,)",Ali Gündoğdu,"İstanbul,Sivas",?,100 dakika,Süreç Film,atv,?,Stereo,24 Eylül 2013 - 3 Şubat 2015,0,0,0,0,Sona erdi
812,?,Kahireli Palas,"Dram,Romantik",?,Ümit Demiray,Hakan Şahin,"Fatoş Kabasakal,Cem Kurtoğlu,Melda Arat,Buket Orhan,Gaye Çankaya",?,1,16,Tunacan Altınay,İstanbul,?,60 dakika,?,?,?,?,17 Haziran 2013,0,0,0,0,Sona erdi
813,https://tr.wikipedia.org//wiki/Karag%C3%BCl,Karagül,"Dram,Gerilim,Aksiyon",?,"Sema Ergenekon,Eylem Canpolat,Pınar Uysal,Funda Çetin,Erkan Birgören,Betül Yağsağan,Beril Köse,Özlem Yücel,Mert Meriçli,Hale Çalap,Özlem Taşağal Yakıcı","Murat Saraçoğlu,Günay Günaydın","Ece Uslu,Yavuz Bingöl,Özlem Conker,Mesut Akusta,Ogün Kaptanoğlu,Hilal Altınbilek,Şerif Sezer",Fırat Yükselir,4,"125 (,bölümleri listesi,)",Şükrü Avşar,"Halfeti,,,Şanlıurfa",?,130 dakika,Avşar Film,FOX,?,Stereo,29 Mart 2013 - 10 Haziran 2016,0,0,0,0,Sona erdi
