,Tür,Uyarlama,Senarist,Yönetmen,Başrol,Besteci,Sezon sayısı,Bölüm sayısı,Yapımcı,Mekân,Görüntü yönetmeni,Gösterim süresi,Yapım şirketi,Kanal,Platform,Ses formatı,Yayın tarihi,Durumu,Youtube,Facebook,Twitter,Instagram
394,"Aksiyon,Dram",?,Kerem Deren,"Murat Can Oğuz,Burak Arlıel","Engin Altan Düzyatan,Burçin Terzioğlu,Berrak Tüzünataç,Sarp Akkaya,Engin Şenkan,Kürşat Alnıaçık,Seda Akman","Alpay Göltekin,Zeynep Alasya,Güldiyar Tanrıdağlı,Caner Özkan",1,7,Gül Oğuz,İstanbul,Necmettin Akdeniz,120 dakika,Most Production,FOX,?,Stereo,23 Ekim 2019 - 4 Aralık 2019,Sona erdi,0,1,1,1
395,"Tarihî,Kurgu,Aksiyon,Macera,Dram",?,"Mehmet Bozdağ,Atilla Engin,Ozan Bodur,Fatma Nur Güldalı,Abdulkadir İlter,Aslı Zeynep Peker Bozdağ,Ali Ozan Salkım","Metin Günay,(1-64),Ahmet Yılmaz,(65-)","Burak Özçivit,Yıldız Çağrı Atiksoy,Özge Törer,Emre Bey,Çağrı Şensoy,Yiğit Uçan,Eski başroller,Nurettin Sönmez,Ragıp Savaş,Saruhan Hünel,Didem Balçın,Erkan Avcı,Serhat Kılıç,Yıldıray Şahinler,Yeşim Ceren Bozoğlu,Kanbolat Görkem Arslan,Seray Kaya,Seçkin Özdemir,Teoman Kumbaracıbaşı,Burak Çelik,Hakan Yılmaz,Nihat Altınkaya,İpek Karapınar,Rüzgar Aksoy,Seda Yıldız","Alpay Göltekin,Zeynep Alasya",5,"142 (,bölümleri listesi,)",Mehmet Bozdağ,İstanbul,Ahmet Faruk Karacan,135 dakika,Bozdağ Film,atv,?,Stereo,20 Kasım 2019 - günümüz,Devam ediyor,0,0,1,1
396,"Komedi,Romantik",?,Ersoy Güler,Ersoy Güler,"İsmail Demirci,Aslıhan Güner",Batuhan Fırat,2,"64 (,bölümleri listesi,)",Ali Gündoğdu,Ordu,?,140 dakika,Süreç Film,Show TV,?,Stereo,14 Eylül 2019 - 15 Mayıs 2021,Sona erdi,0,1,1,1
397,Dram,?,"Burcu Görgün,Özlem Yılmaz",Ali Bilgin,"Barış Arduç,Burcu Biricik",Toygar Işıklı,2,21,"Kerem Çatay,Pelin Diştaş","İstanbul,Nevşehir",Aras Demiray,130 dakika,Ay Yapım,Star TV,?,Stereo,13 Şubat 2019 - 16 Ekim 2019,Sona erdi,1,0,1,1
398,"Dram,Aile",?,"Yıldız Tunç,Su Ersöz,Derem Arpacı,Sedef Bayburtluoğlu,Eylül İdiman","Metin Balekoğlu,(1-6),Şenol Sönmez,(7-9)","Burak Sevinç,Melis Sezen",Cem Yıldız,1,9,"Timur Savcı,Burak Sağyaşar",İstanbul,Özgür Polat,140 dakika,TIMS&B Productions,Kanal D,?,Stereo,16 Nisan 2019 - 18 Haziran 2019,Yayından kaldırıldı,0,0,0,0
399,"Medikal,Dram","Good Doctor,–Park Jae-bum","Pınar Bulut,Onur Koralp","Yusuf Pirhasan,(1-48, 64),Aytaç Çiçek,(2-28, 30-53),Volkan Keskin,(53),Yağız Alp Akaydın,(54-60),Altan Dönmez,(61-64)","Taner Ölmez,Onur Tuna,Sinem Ünsal",Aytekin Ataş,2,"64 (,bölümleri listesi,)",Asena Bülbüloğlu,İstanbul,?,130 dakika,MF Yapım,FOX,?,Stereo,12 Eylül 2019 - 27 Mayıs 2021,Sona erdi,0,1,1,1
400,"Dram,Aksiyon,Askerî,Savaş",?,"Necati Şaşmaz,Ali Alper Erze,Murat Koca","Necati Şaşmaz,(Genel Yönetmen),Ömer Gökhan Erkut","Yurdaer Okur,Saygın Soysal,Deniz Bolışık,İpek Karapınar,Kürşat Alnıaçık,İbrahim Kendirci",Gökhan Kırdar,1,8,Necati Şaşmaz,"Elmalı,,,Antalya",Kayhan Yılmaz,130 dakika,Pana Film,Show TV,?,Stereo,3 Mart 2019 - 5 Mayıs 2019,Sona erdi,1,0,1,1
401,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
402,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
403,Dram,?,"Ayşe Ferda Eryılmaz,(1-34),Nehir Erdem,(1-34),Eylem Canpolat,(35-52),Ozan Aksungur,(35-52)",Emre Kabakuşak,"Engin Akyürek,Neslihan Atagül,Tuba Büyüküstün","Gökhan Kırdar,Alp Yenier",2,52,Saner Ayar,Muğla,?,120 dakika,"O3 Medya,NGM",Star TV,?,Stereo,16 Aralık 2019 - 11 Mayıs 2021,Sona erdi,0,0,1,0
404,"Dram,Romantik,Aile",?,?,"Bergüzar Demiroğlu,Buket Çartıl,Mihriban Şahin","Yağmur Çokgenç,Oğuzhan Kayra Koç,Gonca Yakut,Volkan Murat Benli,Didem Özkavukçu",?,1,154,Nilgün Sağyaşar,"İzmir,Ankara",?,55 dakika,Focus Film,Star TV,?,Stereo,9 Eylül 2019 - 10 Nisan 2020,Sona erdi,0,0,0,0
405,Dram,?,Funda Alp,Aydın Bulut,"Ece Uslu,Emre Kınay,Sevda Erginci,Seçkin Özdemir,Elifcan Ongurlar,Melis Sezen,Özge Özacar",Batuhan Fırat,1,8,"İnci Gündoğdu,İsmail Gündoğdu",İzmir,Eyüp Boz,120 dakika,Süreç Film,Star TV,?,Stereo,25 Ekim 2019 - 13 Aralık 2019,Sona erdi,0,0,1,1
406,"Dram,Aksiyon,Spor",?,"Alphan Dikmen,Başak Angigün","Ketche,Devrim Yalçın","Tolgahan Sayışman,Yıldız Çağrı Atiksoy,Erdal Özyağcılar,Erkan Avcı",Cem Öget,1,34,Çağrı Bingüller,İstanbul,?,120 dakika,BSK Yapım,TRT 1,?,Stereo,12 Eylül 2019 - 13 Ağustos 2020,Sona erdi,1,1,1,1
407,"Aile,Gençlik,Aksiyon,Spor",?,"Meriç Demiray,Elif Asılkefeli,Banu Tekcan","Mehmet Ada Öztekin,(1),Nezaket Coşkun,(2-22)","Tayanç Ayaydın,Vildan Atasever,Hilmi Cem İntepe,Anıl Tetik,Alpay Kemal Atalan,Eslem Akar,Tugay Bahşi,Arda Anarat,Atakan Yılmaz,Kaan Altay Köprülü","Tuna Velibaşoğlu,Deniz Bijen Rahimi,Alp Yenier",1,"22 (,bölümleri listesi,)",Ahmet Kayımtu,"Zeytinburnu,,,İstanbul",Burak Yazıcı,130 dakika,Degas Film,TRT 1,?,Stereo,7 Şubat 2019 - 25 Temmuz 2019,Sona erdi,0,0,0,0
408,"Dram,Aile",?,"Başar Başaran,Emre Özdür","Altan Dönmez,Orkun Çatak,Hilal Saral","Erkan Petekkaya,Deniz Çakır,Emre Kınay,Begüm Birgören,Cemal Toktaş,Aliye Uzunatağan,Altan Erkekli,İnanç Konukçu","Alpay Göltekin,Zeynep Alasya,Caner Özkan,Güldiyar Tanrıdağlı",1,6,Faruk Turgut,İstanbul,"Münür Gürsoy,Tolga Çetin",130 dakika,Gold Film,FOX,?,Stereo,"6 Şubat 2019,(,2019-02-06,),-,13 Mart 2019,(,2019-03-13,)",Sona erdi,1,0,1,1
409,"Dram,Aksiyon",?,Betül Yağsağan,"Murat Onbul,(1-2),Barış Yöş,(3-44)","Kadir Doğulu,Devrim Özkan,Mehmet Özgür,Ümit Kantarcılar",Fırat Yükselir,2,44,"Uğur Veli,Raif İnan",İstanbul,Özgür Erol,130 dakika,A23 Medya,TRT 1,?,Stereo,7 Ocak 2019 - 9 Mart 2020,Sona erdi,1,0,1,1
410,Dram,?,"Elif Yılmaz,Gökçen Eroğlu,Emre Fulya Tanrıkulu,Meryem Temiz,Bedirhan Toprak,Münevver Yıldız,Aslı Aksu,Yasemin İnal Avcı,Sinem Şengünlü","Yasemin Erkul,Ece Tahtalıoğlu Pertez","Gizem Arıkan,Emre Mete Sönmez,Ali Yasin Özegemen,Ayşen İnci,Özgür Özberk,Elif Erol,Melis Cemre Çınar",Murat Evgin,1,165,İnal Gülen Oarr,İstanbul,"Faruk Harmankaya,Mustafa Karakuş",55 dakika,Stellar Yapım,"Kanal D,(,HD,)",?,Stereo,1 Nisan 2019 - 29 Kasım 2019,Sona erdi,1,0,0,1
411,Pembe dizi,?,Nazmiye Yılmaz,"Hakan Arslan,Reyhan Pekar","Gökberk Demirci,Setenay Süer,Can Verel,Yağmur Şahbazova,Özge Yağız,Cansu Tuman",?,4,503,?,İstanbul,?,60-70 dakika,Karamel Yapım,Kanal 7,?,Stereo,18 Şubat 2019 - 9 Ekim 2022,Sona erdi,0,0,0,0
412,"Dram,Polisiye",?,"Altuğ Küçük,İsa Yıldız,Pelin Karamehmetoğlu,Beril Köse","Ömer Faruk Sorak,Burak Arlıel","Hande Doğandemir,Uğur Yücel,Engin Öztürk,Yiğit Kirazcı",?,1,4,Bülent Turgut,Antalya,Oktay Başpınar,120 dakika,?,Kanal D,?,Stereo,5 Mart 2019 - 26 Mart 2019,Sona erdi,0,0,0,0
413,Dram,?,"Aysun Erdoğan,(26-39),Seda Çakır Avunduk,(26-39),Tunus Tașçı,(26-27),Özlem Tasağal Yakıçı,(29-39),Baykut Badem,(33-35)","Cevdet Mercan,(1-25),Gökçen Usta,(26-32),Şenol Sönmez,(33-39)","Fikret Kuşkan,Deniz Uğur,Mine Tugay,Mehmet Ozan Dolunay,Sera Kutlubey,Berker Güven,Simay Barlas,İdris Nebi Taşkan,Bahar Şahin",Alp Yenier,2,39,Şükrü Avşar,"İstanbul,Hatay",Volkan Aslan,120 dakika,Avşar Film,"Kanal D,HD",?,Stereo,1 Nisan 2019 - 22 Haziran 2020,Sona erdi,1,0,1,1
414,"Dram,Aşk",?,"Yelda Eroğlu,Hatice Meryem,Mert Meriçli,Birol Elginöz",Deniz Yorulmazer,"Binnur Kaya,Gökhan Alkan,Osman Sonant,Evrim Solmaz,Damla Colbay,Gülcan Arslan",Alp Yenier,1,8,Mehmet Yiğit Alp,"İstanbul,Üsküdar",Barış Bayram,120 dakika,?,atv,?,Stereo,7 Nisan 2019 - 26 Mayıs 2019,Sona erdi,0,0,0,0
415,"Aşk,Gençlik,Komedi",?,Ferhat Ergün,Murat Onbul,?,Emir Ersoy,1,12,Öner Arslanel,İstanbul,Özgür Erol,120 dakika,Fabrika Yapım,FOX,?,Stereo,6 Temmuz 2018 - 28 Eylül 2018,Yayından kaldırıldı,0,0,0,0
416,"Aksiyon,Dram",?,"Savaş Korkmaz,Seda Çalışır,Toprak Karaoğlu",Çağrı Vila Lostuvalı,"Burcu Biricik,Musa Uzunlar,Buğra Gülsoy,Ceyda Düvenci,Cem Davran,Yiğit Kirazcı,Hakan Kurtaş,Gökçe Yanardağ,Sermet Yeşil",?,1,6,Kerem Çatay,İstanbul,?,120 dakika,Ay Yapım,atv,?,Stereo,19 Mart 2018 - 7 Mayıs 2018,Sona erdi,0,0,0,0
417,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
418,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
419,Dram,?,"Serdar Oğuz,[1]",Feride Kaytan,"Birce Akalay,Cansel Elçin,Özlem Yılmaz",Jingle Tv,1,"13 (,bölümleri listesi,)","İnci Gündoğdu,İsmail Gündoğdu",İstanbul,Necmettin Akdeniz,120 dakika,Süreç Film,atv,?,Stereo,7 Ekim 2018 - 30 Aralık 2018,Sona erdi,0,0,0,0
420,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
421,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
422,"Dram,Suç",Wentworth,Ahmet Yurdakul,"Yüksel Aksu,(1-44),Hülya Gezer,(2-44),Şafak Bal,(2-44)","Demet Evgar,Ceren Moray,Nursel Köse",?,2,44,Hayri Aslan,İstanbul,Veysel Tekşahin,120-130 dakika,Limon Film,Star TV,?,Stereo,29 Mart 2018 - 30 Mayıs 2019,Yayından kaldırıldı,0,0,1,0
423,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
424,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
425,Komedi,?,?,?,Bartu Küçükçağlayan,?,1,10,?,?,?,?,BKM,?,BluTV,?,18 Ekim 2018 - 29 Kasım 2018,Sona erdi,0,0,0,0
426,"Dram,Romantik",?,"Nebahat Küçükazay,Melike Yılman,Necati Küçükazay,Redife Zerener,Uğur Kandemir Arpacı,Zeynep Kaya,Tolga Küçük,Erdal Bektaş","Gürsel Ateş,Canan Evcimen,Ayşe I. Tügen,Nujin Yıldız,Dilşen K. Kavuzlu,Ayşegül Işıkay","Gökberk Yıldırım,Eda Nur Gülbudak,Cenay Turksever,Hazal Eylül Çelik","Volkan Akmehmet,İnanç Şanver,Magıcpost",4,630,Nilgün Sağyaşar,Ankara,"Serkan Erzin,Özgür Cihan Yavuz,Onur Mermer,Erdal Dağdeviren",60 dakika,Focus Film,atv,?,Stereo,8 Ocak 2018 - 18 Haziran 2021,Sona erdi,0,0,0,0
427,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
428,Dram,?,Volkan Gürses,Altan Dönmez,"Pınar Deniz,Berk Cankat,Hatice Aslan,Almila Ada","Murat Başaran,Engin Arslan,Sunay Özgür",1,6,Erol Avcı,İstanbul,Bülent Özer,130 dakika,TMC Film,FOX,?,Stereo,15 Eylül 2018 - 20 Ekim 2018,Sona erdi,0,0,0,0
429,"Dram,Romantik",?,"Gül Meriç Özen,Sertaç Ergin,Neşe Şen,Peri Oruç",Serhan Şahin,"Sanem Çelik,Miray Daner,Ogeday Girişken,Tolga Tekin,Mert Yazıcıoğlu",Jingle TV,1,15,"Faruk Bayhan,Fatih Aksoy",İstanbul,Semih Kurt,140 dakika,"Medyapım,MF Yapım","Kanal D,Euro D,teve2",?,Stereo,"7 Ekim 2018,(,2018-10-07,),- 3 Şubat 2019",Sona erdi,0,0,0,0
430,"Dram,Aşk",?,"Can Sinan,Ali Ercivan,Ekin Dere Şekerciler",Hamdi Alkan,"Furkan Palalı,Su Kutlu",Sound,1,3,"Yaşar İrvül,Efe İrvül",İstanbul,Özgür Polat,120 dakika,Pastel Film,FOX,?,Stereo,6 Nisan 2018 - 20 Nisan 2018,Sona erdi,0,0,0,0
431,Drama,?,"Umut Açıkalın,Özlem Çadırcı,Seçil Özdemir,Melis Civelek",Yusuf Pirhasan,"Tolgahan Sayışman,Esra Bilgiç,Hazal Subaşı",Jingle TV,1,6,Fatih Aksoy,Muğla,?,120 dakika,MF Yapım,Kanal D,?,Stereo,27 Eylül 2018 - 12 Kasım 2018,Sona erdi,0,0,0,0
432,"Dram,Romantik,Aksiyon,Tarihî",?,"Yıldız Tunç,Atilla Özel,Ayça Üzüm,Selena Çağlayan","Faruk Teber,(1-2),Murat Saraçoğlu,(3-141),Evren Karabıyık Günaydın,(3-141)","Hilal Altınbilek,Vahide Perçin,Uğur Güneş,Murat Ünalmış,İbrahim Çelikkol,Kerem Alışık,Melike İpek Yalova,Furkan Palalı,Esra Dermancıoğlu,İlayda Çevik,Nazan Kesal,Hande Soral,Hülya Darcan,Serpil Tamur",Aytekin Ataş,4,"141 (,bölümleri listesi,)","Timur Savcı,Burak Sağyaşar,Burak Topuzlu,Turan Bayat",Adana,Sedat Yücel,150 dakika,Tims&B Productions,atv,?,Stereo,13 Eylül 2018 - 16 Haziran 2022,Sona erdi,1,0,1,1
433,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
434,"Polisiye,Dram,Suç",?,"Levent Cantek,(1-),Ali Demirel,(2-10),Barış Erdoğan,(2-10)","1. sezon,Bahadır İnce,2. sezon,Levent Cantek,Şahin Altuğ","1. sezon,Yiğit Özşener,Ekin Koç,2. sezon,Yiğit Özşener,Furkan Andıç",?,2,18,Fatih Enes Ömeroğlu,Eskişehir,?,58 dakika,ARC Film,?,BluTV,?,30 Kasım 2018 - günümüz,Sezon arası,0,0,0,0
435,"Polisiye,Dram,Aksiyon,Savaş",?,"Alper Çağlar,Cem Özüduru,Emre Sirel,Can Emre","Can Emre,Cem Özüduru","Serkan Çayoğlu,Mesut Akusta,Ahu Türkpençe,Murat Arkın,Emir Benderlioğlu,Melis Hacic,Fırat Doğruloğlu,Ahmet Pınar,Can Nergis,Armağan Oğuz,Bedii Akın,Ozan Ağaç,Gürol Tonbul",?,1,6,"Alper Çağlar,Doruk Acar","Konya,Diyarbakır",Ender Ercan,60 dakika,"CaglarArts,Insignia",Star TV,?,Stereo,28 Şubat 2018 - 11 Nisan 2018,Sona erdi,0,0,0,0
436,"Aksiyon,Dram",?,"Gül Gürsoy,Gülsev Karagöz,Zafer Özer Çetinel",Serkan Birinci,"Hande Doğandemir,Funda Eryiğit,Seçkin Özdemir,Alican Yücesoy,Özgür Çevik",Alp Yenier,1,"4 (,bölümleri listesi,)",Mehmet Yiğit Alp,İstanbul,Barış Milan,120 dakika,?,atv,?,Stereo,8 Ekim 2018 - 29 Ekim 2018,Sona erdi,0,0,0,0
437,"Aksiyon,Dram,Polisiye",?,Ali Aydın,"Uluç Bayraktar,(1-6, 10-24),Ahmet Katıksız,(7-9),Ufuk Hakan Eren (7-9)","Kıvanç Tatlıtuğ,Elçin Sangu,Onur Saylak,Melisa Aslı Pamuk,Alperen Duymaz",Toygar Işıklı,1,24,"Kerem Çatay,Pelin Diştaş",İstanbul,Ercan Özkan,140 dakika,Ay Yapım,Show TV,?,Stereo,22 Kasım 2018 - 30 Mayıs 2019,Sona erdi,1,0,1,1
438,"Dram,Aile,Komedi",?,"Deniz Dargı,Okşan Tavaşlıoğlu,Kübra Sülün,Naz Yiğit,Banu Zengin","Barış Yöş,Zeliha Orman","Ozan Dolunay,Elif Doğan",?,1,5,Faruk Turgut,İzmir,"Taylan Sancaktar,Volkan Ak",120 dakika,Gold Film,Show TV,?,Stereo,4 Temmuz 2018 - 1 Ağustos 2018,Sona erdi,0,0,0,0
439,"Aksiyon,Macera,Polisiye",?,Başar Başaran,Uygar Kutlu,"İlker Kaleli,Neslihan Atagül,Bülent Emin Yarar,Berrak Tüzünataç,Lale Mansur,Defne Kayalar,Olgun Toker,Gün Koper,Gözde Türkpençe,Can Gox",?,1,8,Erol Avcı,?,?,60 dakika,TMC Film,?,puhutv,?,"30 Mart 2018,(,2018-03-30,),-,25 Mayıs 2018,(,2018-05-25,)",Sona erdi,0,0,0,0
440,Komedi,?,"Funda Alp,Yiğit Sertdemir","Onur Ünlü,Erkan Tunç","Güven Kıraç,Hazar Ergüçlü,Taner Ölmez,Erkan Can,Bülent Şakrak",?,1,13,?,İstanbul,?,?,Limon Film,"BluTV,(2018),Kanal D,(2020) (Tekrar)",?,?,26 Ocak 2018 - 20 Nisan 2018,Sona erdi,0,0,0,0
441,"Komedi,Aile",?,"Filiz Ekici,Yıldırım Bayazıt",Mustafa Şevki Doğan,"İclal Aydın,Uğur Çavuşoğlu,Uraz Kaygılaroğlu,Bestemsu Özdemir","Engin Arslan,Mayki Murat Başaran",1,23,Ferhat Eşsiz,"İzmir,Rize",Kemal Şanlı,140 dakika,Köprü Film,TRT 1,?,Stereo,"16 Temmuz 2018,[1],- 31 Aralık 2018",Sona erdi,0,0,0,0
442,"Dram,Aşk",?,"Nilüfer Özçelik,Volkan Yazıcı,Serap Özgür","Sadullah Celen,Adnan Güler","Alina Boz,Alp Navruz,Dolunay Soysert,Seray Gözler,Nihat Altınkaya,Ebru Aykaç",?,2,59,Süreyya Yaşar Önal,İstanbul,?,150 dakika,ÜS Yapım,TRT 1,?,Stereo,22 Temmuz 2018 - 24 Aralık 2019,Sona erdi,1,1,1,1
443,Romantik komedi,?,"Ayşe Kutlu,(1-17),İlker Barış,(1-17),Yeşim Çıtak,(1-17),Aslı Zengin,(18-51),Banu Zengin Tak,(18-51)","Çağrı Bayrak,Aytaç Çiçek","Can Yaman,Demet Özdemir",Cem Öget,1,51,Faruk Turgut,İstanbul,Tarık Erkan,120 dakika,Gold Film,Star TV,?,Stereo,26 Haziran 2018 - 6 Ağustos 2019,Sona erdi,1,0,1,1
444,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
445,Dram,?,Mahinur Ergun,Çağan Irmak,"Farah Zeynep Abdullah,Berk Cankat,Ebru Cündübeyoğlu,Şerif Sezer",?,1,10,Onur Güvenatam,İzmir,?,120 dakika,O3 Medya,Kanal D,?,Stereo,20 Ocak 2018 - 24 Mart 2018,Sona erdi,1,0,1,1
446,Dram,?,"Sema Ergenekon,Eylem Canpolat",Metin Balekoğlu,"Nurgül Yeşilçay,Timuçin Esen,Tarık Pabuçcuoğlu,Ece Sükan,Burak Dakak,Aleyna Özgeçen,Emir Özyakışır,Onur Bilge",Atakan Ilgazdağ,1,30,"Timur Savcı,Burak Sağyaşar","İstanbul,Gaziantep",?,120 dakika,Tims&B Productions,Show TV,?,Stereo,14 Eylül 2018 - 3 Mayıs 2019,Sona erdi,1,0,1,1
447,"Fantastik,Aksiyon,Bilimkurgu,Dram","Karakalem ve Bir Delikanlının Tuhaf Hikayesi,–Nilüfer İpek Gökdel","Jason George,Yasemin Yılmaz,Emre Özpirinçci,Kerim Ceylan,Atilla Ünsal,Aşkım Özbek","Umut Aral,Gönenç Uyanık,Burcu Alptekin,Can Evrenol,Gökhan Tiryaki","Çağatay Ulusoy,Ayça Ayşin Turan,Hazar Ergüçlü,Okan Yalabık,Burçin Terzioğlu,Yurdaer Okur,Engin Öztürk,Taner Ölmez,Funda Eryiğit",?,4,32,Alex Sutherland,"İstanbul,,,Türkiye",Gökhan Tiryaki,45 dakika,"Netflix,O3 Medya",?,Netflix,?,14 Aralık 2018 - 9 Temmuz 2020,Sona erdi,0,0,0,0
448,"Dram,Aşk",?,Nil Fırat,"Fırat Gürsoy,Özdemir Göksel Aydın","Sezgi Sena Akay,Barış Arda Hacıoğlu",Osman İşmen,1,50,"Sevgi Birsel,Sinan Akad",İstanbul,"Soner Buyan,Alim Yıldırım",60 dakika,Birsel Yapım,Kanal D,?,Stereo,1 Ocak 2018 - 9 Mart 2018,Sona erdi,1,0,1,1
449,"Komedi,Aile",?,Özlem Atasoy,Erol Özlevi,"Nehir Erdoğan,Özgürcan Çevik,Emir Berke Zincidi,Burak Hakkı,Tuğba Çınar,Atilla Saral",Murat Evgin,1,25,Türker İnanoğlu,İstanbul,Mustafa Özlüdağ,120 dakika,Erler Film,Kanal D,?,Stereo,27 Ekim 2018 - 8 Mayıs 2019,Yayından kaldırıldı,0,0,0,0
450,Dram,?,"Can Sinan,Vilmer Özçınar,Nalan Merter Savaş","Reyhan Peker,Ozan Uzunoğlu","Kaan Yıldırım,Gizem Karaca,Melike İpek Yalova,Laçin Ceylan,Deniz Uğur,Serkay Tütüncü,Ahmet Mümtaz Taylan",Sound,1,8,Efe İrvül,İstanbul,Taylan Sancaktar,140 dakika,Pastel Film,Kanal D,?,Stereo,"31 Mart 2018,(,2018-03-31,),-,19 Mayıs 2018,(,2018-05-19,)",Sona erdi,0,0,0,0
451,"Sit-com,Aile",?,Gülse Birsel,Hakan Algül,"Gülse Birsel,Derya Karadaş,Cengiz Bozkurt,Sarp Apak,Ayşenil Şamlıoğlu,Çağlar Çorumlu,Aslı Bekiroğlu,ve,diğerleri",?,3,"59 (,bölümleri listesi,)",Necati Akpınar,İstanbul,Mustafa Nuri Eser,51-133 dakika,BKM,"Star TV,(2018,  1.sezon),TV8,(2018-2019,   2.sezon),puhutv,ve,Star TV,(2019-2020, 3.sezon)",?,Stereo,18 Şubat 2018 - 6 Mayıs 2020,Sona erdi,0,0,0,0
452,Tarihî,?,?,?,"Ali Ersan Duru,Alexandra Nikiforova,Tansel Öngel,Emel Çölgeçen",?,1,8,Burhan Özkan,Kocaeli,?,?,Maya Productions,Star TV,?,Stereo,13 Haziran 2018 - 6 Ağustos 2018,Sona erdi,0,0,0,0
453,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
454,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
455,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
456,"Dram,Aile",?,"Banu Kiremitçi,Irmak Bahçeci",Gökçen Usta,"Buğra Gülsoy,Leyla Lydia Tuğutlu,Beren Gökyıldız",?,1,34,Fatih Aksoy,İstanbul,Ferhat Uzundağ,120 dakika,Medyapım,TV8,?,Stereo,19 Eylül 2018 - 31 Mayıs 2019,Sona erdi,0,0,0,0
457,"Dram,Komedi",?,Gül Abus Semerci,"Osman Taşcı,Burcu Alptekin","Hakan Yılmaz,Evrim Alasya,Selen Uçer,Pelin Öztekin",Güldiyar Tanrıdağlı,1,12,Hayri Aslan,"Sarıyer,,,İstanbul","Erhan Ergün,Şafak Ildız",120 dakika,Limon Film,Kanal D,?,Stereo,13 Ağustos 2018 - 30 Ekim 2018,Sona erdi,0,0,0,0
458,"Dram,Komedi,Aile",?,"Berat Deniz,Alper Çağlayan,Şeyda Delibaş,Nergis Herdem İnce,Armağan Gül Şahin",Sadullah Şentürk,"Levent Ülgen,Emre Karayel,Özlem Türkad,Çağla Demir,Necmi Yapıcı,Berkay Tulumbacı,Çağrı Çıtanak,Zeynep Gülmez",?,1,"8 (,bölümleri listesi,)",Banu Akdeniz,İstanbul,Ali Aslan,140 dakika,Mia Yapım,atv,?,Stereo,31 Mayıs 2018 - 26 Temmuz 2018,Sona erdi,0,0,0,0
459,Dram,?,"Bekir Baran Sıtkı,Pelin Karamehmetoğlu",Serkan İpekören,"Uraz Kaygılaroğlu,Damla Sönmez,Ushan Çakır,Aras Aydın,Sercan Badur",?,1,"6 (,bölümleri listesi,)",Ata Türkoğlu,"İstanbul,,,İstanbul,-,Beykoz",Bertan Özer,120 dakika,Koliba Film,atv,?,Stereo,31 Mart 2018 - 1 Ağustos 2018,Yayından kaldırıldı,0,0,0,0
460,"Tarihî,Kurgu,Savaş",?,Mehmet Bozdağ,"Mustafa Şevki Doğan,Kamil Aydın","Kaan Taşaner,İsmail Hacıoğlu,İsmail Ege Şaşmaz,Cansu Tosun,Özgü Kaya,İlker Aksum,Serdar Gökhan","Alpay Göltekin,Zeynep Alasya",2,33,Mehmet Bozdağ,İstanbul,Efe Kubilay,120 dakika,Bozdağ Film,TRT 1,?,Stereo,18 Ocak 2018 - 31 Ocak 2019,Sona erdi,0,0,0,0
461,"Tarihî,Kurgu,Savaş",?,Mehmet Bozdağ,"Mustafa Şevki Doğan,Kamil Aydın","Kaan Taşaner,İsmail Hacıoğlu,İsmail Ege Şaşmaz,Cansu Tosun,Özgü Kaya,İlker Aksum,Serdar Gökhan","Alpay Göltekin,Zeynep Alasya",2,33,Mehmet Bozdağ,İstanbul,Efe Kubilay,120 dakika,Bozdağ Film,TRT 1,?,Stereo,18 Ocak 2018 - 31 Ocak 2019,Sona erdi,0,0,0,0
462,"Tarihî,Kurgu",?,Ercan Mehmet Erdem,Cevdet Mercan,"Kenan İmirzalıoğlu,Çetin Tekindor,Gürkan Uygun,Büşra Develi,Hazal Filiz Küçükköse",?,1,6,Onur Güvenatam,İstanbul,Volkan Aslan,120 dakika,O3 Medya,Kanal D,?,Stereo,20 Mart 2018 - 1 Mayıs 2018,Sona erdi,0,0,0,0
